"doi","year","journal"
"10.1037/0278-7393.30.1.28",2004,"Journal of Experimental Psychology: Learning, Memory, and Cognition"
"10.1037/0278-7393.30.1.3",2004,"Journal of Experimental Psychology: Learning, Memory, and Cognition"
"10.1037/0278-7393.30.1.3",2004,"Journal of Experimental Psychology: Learning, Memory, and Cognition"
"10.1037/0278-7393.30.1.3",2004,"Journal of Experimental Psychology: Learning, Memory, and Cognition"
"10.1037/0278-7393.30.1.3",2004,"Journal of Experimental Psychology: Learning, Memory, and Cognition"
"10.1037/0278-7393.30.1.3",2004,"Journal of Experimental Psychology: Learning, Memory, and Cognition"
"10.1037/0278-7393.30.1.3",2004,"Journal of Experimental Psychology: Learning, Memory, and Cognition"
"10.1037/0278-7393.30.1.3",2004,"Journal of Experimental Psychology: Learning, Memory, and Cognition"
"10.1037/0278-7393.30.1.3",2004,"Journal of Experimental Psychology: Learning, Memory, and Cognition"
"10.1037/0278-7393.30.1.3",2004,"Journal of Experimental Psychology: Learning, Memory, and Cognition"
"10.1037/0278-7393.30.1.3",2004,"Journal of Experimental Psychology: Learning, Memory, and Cognition"
"10.1037/0278-7393.30.1.3",2004,"Journal of Experimental Psychology: Learning, Memory, and Cognition"
"10.1037/0278-7393.30.1.3",2004,"Journal of Experimental Psychology: Learning, Memory, and Cognition"
"10.1037/0278-7393.30.1.3",2004,"Journal of Experimental Psychology: Learning, Memory, and Cognition"
"10.1037/0278-7393.30.1.3",2004,"Journal of Experimental Psychology: Learning, Memory, and Cognition"
"10.1037/0278-7393.30.1.3",2004,"Journal of Experimental Psychology: Learning, Memory, and Cognition"
"10.1037/0278-7393.30.1.3",2004,"Journal of Experimental Psychology: Learning, Memory, and Cognition"
"10.1037/0278-7393.30.1.3",2004,"Journal of Experimental Psychology: Learning, Memory, and Cognition"
"10.1037/0278-7393.33.1.18",2007,"Journal of Experimental Psychology: Learning, Memory, and Cognition"
"10.1037/0278-7393.33.1.18",2007,"Journal of Experimental Psychology: Learning, Memory, and Cognition"
"10.1037/0278-7393.33.1.18",2007,"Journal of Experimental Psychology: Learning, Memory, and Cognition"
"10.1037/0278-7393.33.1.2",2007,"Journal of Experimental Psychology: Learning, Memory, and Cognition"
"10.1037/0278-7393.33.1.2",2007,"Journal of Experimental Psychology: Learning, Memory, and Cognition"
"10.1037/0278-7393.33.1.2",2007,"Journal of Experimental Psychology: Learning, Memory, and Cognition"
"10.1037/0278-7393.33.1.2",2007,"Journal of Experimental Psychology: Learning, Memory, and Cognition"
"10.1037/0278-7393.33.1.2",2007,"Journal of Experimental Psychology: Learning, Memory, and Cognition"
"10.1037/0278-7393.33.1.2",2007,"Journal of Experimental Psychology: Learning, Memory, and Cognition"
"10.1037/0278-7393.33.1.2",2007,"Journal of Experimental Psychology: Learning, Memory, and Cognition"
"10.1037/0278-7393.33.1.2",2007,"Journal of Experimental Psychology: Learning, Memory, and Cognition"
"10.1037/0278-7393.33.1.2",2007,"Journal of Experimental Psychology: Learning, Memory, and Cognition"
"10.1037/0278-7393.33.1.2",2007,"Journal of Experimental Psychology: Learning, Memory, and Cognition"
"10.1037/0278-7393.33.1.2",2007,"Journal of Experimental Psychology: Learning, Memory, and Cognition"
"10.1037/0278-7393.33.1.2",2007,"Journal of Experimental Psychology: Learning, Memory, and Cognition"
"10.1037/0278-7393.33.1.2",2007,"Journal of Experimental Psychology: Learning, Memory, and Cognition"
"10.1037/0278-7393.33.1.2",2007,"Journal of Experimental Psychology: Learning, Memory, and Cognition"
"10.1037/0278-7393.33.1.2",2007,"Journal of Experimental Psychology: Learning, Memory, and Cognition"
"10.1037/0278-7393.33.1.2",2007,"Journal of Experimental Psychology: Learning, Memory, and Cognition"
"10.1037/0278-7393.33.1.2",2007,"Journal of Experimental Psychology: Learning, Memory, and Cognition"
"10.1037/0278-7393.33.1.2",2007,"Journal of Experimental Psychology: Learning, Memory, and Cognition"
"10.1037/0278-7393.33.1.2",2007,"Journal of Experimental Psychology: Learning, Memory, and Cognition"
"10.1037/0278-7393.33.1.2",2007,"Journal of Experimental Psychology: Learning, Memory, and Cognition"
"10.1037/0278-7393.33.1.2",2007,"Journal of Experimental Psychology: Learning, Memory, and Cognition"
"10.1037/0278-7393.33.1.2",2007,"Journal of Experimental Psychology: Learning, Memory, and Cognition"
"10.1037/0278-7393.33.1.2",2007,"Journal of Experimental Psychology: Learning, Memory, and Cognition"
"10.1037/0278-7393.33.1.2",2007,"Journal of Experimental Psychology: Learning, Memory, and Cognition"
"10.1037/0278-7393.33.1.2",2007,"Journal of Experimental Psychology: Learning, Memory, and Cognition"
"10.1037/0278-7393.33.1.2",2007,"Journal of Experimental Psychology: Learning, Memory, and Cognition"
"10.1037/0278-7393.33.1.2",2007,"Journal of Experimental Psychology: Learning, Memory, and Cognition"
"10.1037/0278-7393.33.1.2",2007,"Journal of Experimental Psychology: Learning, Memory, and Cognition"
"10.1037/0278-7393.33.1.2",2007,"Journal of Experimental Psychology: Learning, Memory, and Cognition"
"10.1037/0278-7393.33.1.2",2007,"Journal of Experimental Psychology: Learning, Memory, and Cognition"
"10.1037/0278-7393.33.1.2",2007,"Journal of Experimental Psychology: Learning, Memory, and Cognition"
"10.1037/0278-7393.33.1.2",2007,"Journal of Experimental Psychology: Learning, Memory, and Cognition"
"10.1037/0278-7393.33.1.2",2007,"Journal of Experimental Psychology: Learning, Memory, and Cognition"
"10.1037/0278-7393.33.1.2",2007,"Journal of Experimental Psychology: Learning, Memory, and Cognition"
"10.1037/0278-7393.33.1.2",2007,"Journal of Experimental Psychology: Learning, Memory, and Cognition"
"10.1037/0278-7393.33.1.2",2007,"Journal of Experimental Psychology: Learning, Memory, and Cognition"
"10.1037/0278-7393.33.1.2",2007,"Journal of Experimental Psychology: Learning, Memory, and Cognition"
"10.1037/0278-7393.33.1.2",2007,"Journal of Experimental Psychology: Learning, Memory, and Cognition"
"10.1037/0278-7393.33.1.2",2007,"Journal of Experimental Psychology: Learning, Memory, and Cognition"
"10.1037/0278-7393.33.1.2",2007,"Journal of Experimental Psychology: Learning, Memory, and Cognition"
"10.1037/0278-7393.33.1.2",2007,"Journal of Experimental Psychology: Learning, Memory, and Cognition"
"10.1037/0278-7393.33.1.2",2007,"Journal of Experimental Psychology: Learning, Memory, and Cognition"
"10.1037/0278-7393.33.1.2",2007,"Journal of Experimental Psychology: Learning, Memory, and Cognition"
"10.1037/0278-7393.33.1.2",2007,"Journal of Experimental Psychology: Learning, Memory, and Cognition"
"10.1037/0278-7393.33.1.2",2007,"Journal of Experimental Psychology: Learning, Memory, and Cognition"
"10.1037/0278-7393.33.1.2",2007,"Journal of Experimental Psychology: Learning, Memory, and Cognition"
"10.1037/0278-7393.33.1.2",2007,"Journal of Experimental Psychology: Learning, Memory, and Cognition"
"10.1037/0278-7393.33.1.2",2007,"Journal of Experimental Psychology: Learning, Memory, and Cognition"
"10.1037/0278-7393.33.1.2",2007,"Journal of Experimental Psychology: Learning, Memory, and Cognition"
"10.1037/0735-7036.101.1.3",1987,"Journal of Comparative Psychology"
"10.1037/0735-7036.101.1.3",1987,"Journal of Comparative Psychology"
"10.1037/0735-7036.101.1.3",1987,"Journal of Comparative Psychology"
"10.1037/0735-7036.101.1.3",1987,"Journal of Comparative Psychology"
"10.1037/0735-7036.102.1.3",1988,"Journal of Comparative Psychology"
"10.1037/0735-7036.102.1.3",1988,"Journal of Comparative Psychology"
"10.1037/0735-7036.102.1.3",1988,"Journal of Comparative Psychology"
"10.1037/0735-7036.102.1.3",1988,"Journal of Comparative Psychology"
"10.1037/0735-7036.102.1.3",1988,"Journal of Comparative Psychology"
"10.1037/0735-7036.102.1.3",1988,"Journal of Comparative Psychology"
"10.1037/0735-7036.102.1.3",1988,"Journal of Comparative Psychology"
"10.1037/0735-7036.102.1.3",1988,"Journal of Comparative Psychology"
"10.1037/0735-7036.102.1.3",1988,"Journal of Comparative Psychology"
"10.1037/0735-7036.102.1.3",1988,"Journal of Comparative Psychology"
"10.1037/0735-7036.102.1.3",1988,"Journal of Comparative Psychology"
"10.1037/0735-7036.102.1.3",1988,"Journal of Comparative Psychology"
"10.1037/0735-7036.102.1.3",1988,"Journal of Comparative Psychology"
"10.1037/0735-7036.102.1.3",1988,"Journal of Comparative Psychology"
"10.1037/0735-7036.102.1.3",1988,"Journal of Comparative Psychology"
"10.1037/0735-7036.102.1.3",1988,"Journal of Comparative Psychology"
"10.1037/0735-7036.102.1.3",1988,"Journal of Comparative Psychology"
"10.1037/0735-7036.105.1.3",1991,"Journal of Comparative Psychology"
"10.1037/0735-7036.105.1.3",1991,"Journal of Comparative Psychology"
"10.1037/0735-7036.105.1.3",1991,"Journal of Comparative Psychology"
"10.1037/0735-7036.105.1.3",1991,"Journal of Comparative Psychology"
"10.1037/0735-7036.105.1.3",1991,"Journal of Comparative Psychology"
"10.1037/0735-7036.105.1.3",1991,"Journal of Comparative Psychology"
"10.1037/0735-7036.105.1.3",1991,"Journal of Comparative Psychology"
"10.1037/0735-7036.105.1.3",1991,"Journal of Comparative Psychology"
"10.1037/0735-7036.105.1.3",1991,"Journal of Comparative Psychology"
"10.1037/0735-7036.105.1.3",1991,"Journal of Comparative Psychology"
"10.1037/0735-7036.105.1.3",1991,"Journal of Comparative Psychology"
"10.1037/0735-7036.105.1.3",1991,"Journal of Comparative Psychology"
"10.1037/0735-7036.105.1.3",1991,"Journal of Comparative Psychology"
"10.1037/0735-7036.105.1.3",1991,"Journal of Comparative Psychology"
"10.1037/0735-7036.107.1.3",1993,"Journal of Comparative Psychology"
"10.1037/0735-7036.107.1.3",1993,"Journal of Comparative Psychology"
"10.1037/0735-7036.107.1.3",1993,"Journal of Comparative Psychology"
"10.1037/0735-7036.107.1.3",1993,"Journal of Comparative Psychology"
"10.1037/0735-7036.107.1.3",1993,"Journal of Comparative Psychology"
"10.1037/0735-7036.107.1.3",1993,"Journal of Comparative Psychology"
"10.1037/0735-7036.107.1.3",1993,"Journal of Comparative Psychology"
"10.1037/0735-7036.108.1.3",1994,"Journal of Comparative Psychology"
"10.1037/0735-7036.108.1.3",1994,"Journal of Comparative Psychology"
"10.1037/0735-7036.108.1.3",1994,"Journal of Comparative Psychology"
"10.1037/0735-7036.108.1.3",1994,"Journal of Comparative Psychology"
"10.1037/0735-7036.108.1.3",1994,"Journal of Comparative Psychology"
"10.1037/0735-7036.108.1.3",1994,"Journal of Comparative Psychology"
"10.1037/0735-7036.108.1.3",1994,"Journal of Comparative Psychology"
"10.1037/0735-7036.108.1.3",1994,"Journal of Comparative Psychology"
"10.1037/0735-7036.108.1.3",1994,"Journal of Comparative Psychology"
"10.1037/0735-7036.108.1.3",1994,"Journal of Comparative Psychology"
"10.1037/0735-7036.108.1.3",1994,"Journal of Comparative Psychology"
"10.1037/0735-7036.108.1.3",1994,"Journal of Comparative Psychology"
"10.1037/0735-7036.110.1.3",1996,"Journal of Comparative Psychology"
"10.1037/0735-7036.110.1.3",1996,"Journal of Comparative Psychology"
"10.1037/0735-7036.110.1.3",1996,"Journal of Comparative Psychology"
"10.1037/0735-7036.110.1.3",1996,"Journal of Comparative Psychology"
"10.1037/0735-7036.110.1.3",1996,"Journal of Comparative Psychology"
"10.1037/0735-7036.110.1.3",1996,"Journal of Comparative Psychology"
"10.1037/0735-7036.110.1.3",1996,"Journal of Comparative Psychology"
"10.1037/0735-7036.110.1.3",1996,"Journal of Comparative Psychology"
"10.1037/0735-7036.110.1.3",1996,"Journal of Comparative Psychology"
"10.1037/0735-7036.110.1.3",1996,"Journal of Comparative Psychology"
"10.1037/0735-7036.110.1.3",1996,"Journal of Comparative Psychology"
"10.1037/0735-7036.110.1.3",1996,"Journal of Comparative Psychology"
"10.1037/0735-7036.110.1.3",1996,"Journal of Comparative Psychology"
"10.1037/0735-7036.110.1.3",1996,"Journal of Comparative Psychology"
"10.1037/0735-7036.110.1.3",1996,"Journal of Comparative Psychology"
"10.1037/0735-7036.110.1.3",1996,"Journal of Comparative Psychology"
"10.1037/0735-7036.110.1.3",1996,"Journal of Comparative Psychology"
"10.1037/0735-7036.110.1.3",1996,"Journal of Comparative Psychology"
"10.1037/0735-7036.110.1.3",1996,"Journal of Comparative Psychology"
"10.1037/0735-7036.110.1.3",1996,"Journal of Comparative Psychology"
"10.1037/0735-7036.110.1.3",1996,"Journal of Comparative Psychology"
"10.1037/0735-7036.110.1.3",1996,"Journal of Comparative Psychology"
"10.1037/0735-7036.110.1.3",1996,"Journal of Comparative Psychology"
"10.1037/0735-7036.110.1.3",1996,"Journal of Comparative Psychology"
"10.1037/0735-7036.110.1.3",1996,"Journal of Comparative Psychology"
"10.1037/0735-7036.110.1.3",1996,"Journal of Comparative Psychology"
"10.1037/0735-7036.110.1.3",1996,"Journal of Comparative Psychology"
"10.1037/0735-7036.110.1.3",1996,"Journal of Comparative Psychology"
"10.1037/0735-7036.110.1.3",1996,"Journal of Comparative Psychology"
"10.1037/0735-7036.110.1.3",1996,"Journal of Comparative Psychology"
"10.1037/0735-7036.110.1.3",1996,"Journal of Comparative Psychology"
"10.1037/0735-7036.110.1.3",1996,"Journal of Comparative Psychology"
"10.1037/0735-7036.110.1.3",1996,"Journal of Comparative Psychology"
"10.1037/0735-7036.110.1.3",1996,"Journal of Comparative Psychology"
"10.1037/0735-7036.110.1.3",1996,"Journal of Comparative Psychology"
"10.1037/0735-7036.110.1.3",1996,"Journal of Comparative Psychology"
"10.1037/0735-7036.110.1.3",1996,"Journal of Comparative Psychology"
"10.1037/0735-7036.110.1.3",1996,"Journal of Comparative Psychology"
"10.1037/0735-7036.110.1.3",1996,"Journal of Comparative Psychology"
"10.1037/0735-7036.110.1.3",1996,"Journal of Comparative Psychology"
"10.1037/0735-7036.110.1.3",1996,"Journal of Comparative Psychology"
"10.1037/0735-7036.110.1.3",1996,"Journal of Comparative Psychology"
"10.1037/0735-7036.110.1.3",1996,"Journal of Comparative Psychology"
"10.1037/0735-7036.110.1.3",1996,"Journal of Comparative Psychology"
"10.1037/0735-7036.110.1.3",1996,"Journal of Comparative Psychology"
"10.1037/0735-7036.110.1.3",1996,"Journal of Comparative Psychology"
"10.1037/0735-7036.110.1.3",1996,"Journal of Comparative Psychology"
"10.1037/0735-7036.110.1.3",1996,"Journal of Comparative Psychology"
"10.1037/0735-7036.110.1.3",1996,"Journal of Comparative Psychology"
"10.1037/0735-7036.110.1.3",1996,"Journal of Comparative Psychology"
"10.1037/0735-7036.110.1.3",1996,"Journal of Comparative Psychology"
"10.1037/0735-7036.110.1.3",1996,"Journal of Comparative Psychology"
"10.1037/0735-7036.110.1.3",1996,"Journal of Comparative Psychology"
"10.1037/0735-7036.110.1.3",1996,"Journal of Comparative Psychology"
"10.1037/0735-7036.110.1.3",1996,"Journal of Comparative Psychology"
"10.1037/0735-7036.110.1.3",1996,"Journal of Comparative Psychology"
"10.1037/0735-7036.110.1.3",1996,"Journal of Comparative Psychology"
"10.1037/0735-7036.113.1.3",1999,"Journal of Comparative Psychology"
"10.1037/0735-7036.113.1.3",1999,"Journal of Comparative Psychology"
"10.1037/0735-7036.113.1.3",1999,"Journal of Comparative Psychology"
"10.1037/0735-7036.113.1.3",1999,"Journal of Comparative Psychology"
"10.1037/0735-7036.113.1.3",1999,"Journal of Comparative Psychology"
"10.1037/0735-7036.113.1.3",1999,"Journal of Comparative Psychology"
"10.1037/0735-7036.113.1.3",1999,"Journal of Comparative Psychology"
"10.1037/0735-7036.113.1.3",1999,"Journal of Comparative Psychology"
"10.1037/0735-7036.113.1.3",1999,"Journal of Comparative Psychology"
"10.1037/0735-7036.113.1.3",1999,"Journal of Comparative Psychology"
"10.1037/0735-7036.113.1.3",1999,"Journal of Comparative Psychology"
"10.1037/0735-7036.113.1.3",1999,"Journal of Comparative Psychology"
"10.1037/0735-7036.113.1.3",1999,"Journal of Comparative Psychology"
"10.1037/0735-7036.113.1.3",1999,"Journal of Comparative Psychology"
"10.1037/0735-7036.114.1.3",2000,"Journal of Comparative Psychology"
"10.1037/0735-7036.114.1.3",2000,"Journal of Comparative Psychology"
"10.1037/0735-7036.114.1.3",2000,"Journal of Comparative Psychology"
"10.1037/0735-7036.114.1.3",2000,"Journal of Comparative Psychology"
"10.1037/0735-7036.114.1.3",2000,"Journal of Comparative Psychology"
"10.1037/0735-7036.114.1.3",2000,"Journal of Comparative Psychology"
"10.1037/0735-7036.114.1.3",2000,"Journal of Comparative Psychology"
"10.1037/0735-7036.114.1.3",2000,"Journal of Comparative Psychology"
"10.1037/0735-7036.114.1.3",2000,"Journal of Comparative Psychology"
"10.1037/0735-7036.114.1.3",2000,"Journal of Comparative Psychology"
"10.1037/0735-7036.114.1.3",2000,"Journal of Comparative Psychology"
"10.1037/0735-7036.114.1.3",2000,"Journal of Comparative Psychology"
"10.1037/0735-7036.114.1.3",2000,"Journal of Comparative Psychology"
"10.1037/0735-7036.114.1.3",2000,"Journal of Comparative Psychology"
"10.1037/0735-7036.114.1.3",2000,"Journal of Comparative Psychology"
"10.1037/0735-7036.114.1.3",2000,"Journal of Comparative Psychology"
"10.1037/0735-7036.114.1.3",2000,"Journal of Comparative Psychology"
"10.1037/0735-7036.114.1.3",2000,"Journal of Comparative Psychology"
"10.1037/0735-7036.116.1.3",2002,"Journal of Comparative Psychology"
"10.1037/0735-7036.116.1.3",2002,"Journal of Comparative Psychology"
"10.1037/0735-7036.116.1.3",2002,"Journal of Comparative Psychology"
"10.1037/0735-7036.116.1.3",2002,"Journal of Comparative Psychology"
"10.1037/0735-7036.116.1.3",2002,"Journal of Comparative Psychology"
"10.1037/0735-7036.116.1.3",2002,"Journal of Comparative Psychology"
"10.1037/0735-7036.116.1.3",2002,"Journal of Comparative Psychology"
"10.1037/0735-7036.116.1.3",2002,"Journal of Comparative Psychology"
"10.1037/0735-7036.116.1.3",2002,"Journal of Comparative Psychology"
"10.1037/0735-7036.116.1.3",2002,"Journal of Comparative Psychology"
"10.1037/0735-7036.116.1.3",2002,"Journal of Comparative Psychology"
"10.1037/0735-7036.116.1.3",2002,"Journal of Comparative Psychology"
"10.1037/0735-7036.116.1.3",2002,"Journal of Comparative Psychology"
"10.1037/0735-7036.116.1.3",2002,"Journal of Comparative Psychology"
"10.1037/0735-7036.116.1.3",2002,"Journal of Comparative Psychology"
"10.1037/0735-7036.116.1.3",2002,"Journal of Comparative Psychology"
"10.1037/0735-7036.116.1.3",2002,"Journal of Comparative Psychology"
"10.1037/0735-7036.116.1.3",2002,"Journal of Comparative Psychology"
"10.1037/0735-7036.117.1.3",2003,"Journal of Comparative Psychology"
"10.1037/0735-7036.117.1.3",2003,"Journal of Comparative Psychology"
"10.1037/0735-7036.117.1.3",2003,"Journal of Comparative Psychology"
"10.1037/0735-7036.117.1.3",2003,"Journal of Comparative Psychology"
"10.1037/0735-7036.117.1.3",2003,"Journal of Comparative Psychology"
"10.1037/0735-7036.117.1.3",2003,"Journal of Comparative Psychology"
"10.1037/0735-7036.117.1.3",2003,"Journal of Comparative Psychology"
"10.1037/0735-7036.117.1.3",2003,"Journal of Comparative Psychology"
"10.1037/0735-7036.117.1.3",2003,"Journal of Comparative Psychology"
"10.1037/0735-7036.117.1.3",2003,"Journal of Comparative Psychology"
"10.1037/0735-7036.117.1.3",2003,"Journal of Comparative Psychology"
"10.1037/0735-7036.117.1.3",2003,"Journal of Comparative Psychology"
"10.1037/0735-7036.117.1.3",2003,"Journal of Comparative Psychology"
"10.1037/0735-7036.117.1.3",2003,"Journal of Comparative Psychology"
"10.1037/0735-7036.117.1.3",2003,"Journal of Comparative Psychology"
"10.1037/0735-7036.117.1.3",2003,"Journal of Comparative Psychology"
"10.1037/0735-7036.117.1.3",2003,"Journal of Comparative Psychology"
"10.1037/0735-7036.117.1.3",2003,"Journal of Comparative Psychology"
"10.1037/0735-7036.117.1.3",2003,"Journal of Comparative Psychology"
"10.1037/0735-7036.117.1.3",2003,"Journal of Comparative Psychology"
"10.1037/0735-7036.117.1.3",2003,"Journal of Comparative Psychology"
"10.1037/0735-7036.117.1.3",2003,"Journal of Comparative Psychology"
"10.1037/0735-7036.117.1.3",2003,"Journal of Comparative Psychology"
"10.1037/0735-7036.117.1.3",2003,"Journal of Comparative Psychology"
"10.1037/0735-7036.117.1.3",2003,"Journal of Comparative Psychology"
"10.1037/0735-7036.117.1.3",2003,"Journal of Comparative Psychology"
"10.1037/0735-7036.117.1.3",2003,"Journal of Comparative Psychology"
"10.1037/0735-7036.117.1.3",2003,"Journal of Comparative Psychology"
"10.1037/0735-7036.117.1.3",2003,"Journal of Comparative Psychology"
"10.1037/0735-7036.117.1.3",2003,"Journal of Comparative Psychology"
"10.1037/0735-7036.117.1.3",2003,"Journal of Comparative Psychology"
"10.1037/0735-7036.117.1.3",2003,"Journal of Comparative Psychology"
"10.1037/0735-7036.117.1.3",2003,"Journal of Comparative Psychology"
"10.1037/0735-7036.117.1.3",2003,"Journal of Comparative Psychology"
"10.1037/0735-7036.117.1.3",2003,"Journal of Comparative Psychology"
"10.1037/0735-7036.117.1.3",2003,"Journal of Comparative Psychology"
"10.1037/0735-7036.117.1.3",2003,"Journal of Comparative Psychology"
"10.1037/0735-7036.117.1.3",2003,"Journal of Comparative Psychology"
"10.1037/0735-7036.117.1.3",2003,"Journal of Comparative Psychology"
"10.1037/0735-7036.117.1.3",2003,"Journal of Comparative Psychology"
"10.1037/0735-7036.117.1.3",2003,"Journal of Comparative Psychology"
"10.1037/0735-7036.117.1.3",2003,"Journal of Comparative Psychology"
"10.1037/0735-7036.117.2.176",2003,"Journal of Comparative Psychology"
"10.1037/0735-7036.117.2.217",2003,"Journal of Comparative Psychology"
"10.1037/0735-7036.117.2.217",2003,"Journal of Comparative Psychology"
"10.1037/0735-7036.117.2.217",2003,"Journal of Comparative Psychology"
"10.1037/0735-7036.117.2.217",2003,"Journal of Comparative Psychology"
"10.1037/0735-7036.117.2.217",2003,"Journal of Comparative Psychology"
"10.1037/0735-7036.117.2.217",2003,"Journal of Comparative Psychology"
"10.1037/0735-7036.117.2.217",2003,"Journal of Comparative Psychology"
"10.1037/0735-7036.117.2.217",2003,"Journal of Comparative Psychology"
"10.1037/0735-7036.117.2.217",2003,"Journal of Comparative Psychology"
"10.1037/0735-7036.117.2.217",2003,"Journal of Comparative Psychology"
"10.1037/0735-7036.117.2.217",2003,"Journal of Comparative Psychology"
"10.1037/0735-7036.117.2.217",2003,"Journal of Comparative Psychology"
"10.1037/0735-7036.117.2.217",2003,"Journal of Comparative Psychology"
"10.1037/0735-7036.117.2.217",2003,"Journal of Comparative Psychology"
"10.1037/0735-7036.117.2.217",2003,"Journal of Comparative Psychology"
"10.1037/0735-7036.117.2.217",2003,"Journal of Comparative Psychology"
"10.1037/0735-7036.117.2.217",2003,"Journal of Comparative Psychology"
"10.1037/0735-7036.117.2.217",2003,"Journal of Comparative Psychology"
"10.1037/0735-7036.117.2.217",2003,"Journal of Comparative Psychology"
"10.1037/0735-7036.117.2.217",2003,"Journal of Comparative Psychology"
"10.1037/0735-7036.117.2.217",2003,"Journal of Comparative Psychology"
"10.1037/0735-7036.117.2.217",2003,"Journal of Comparative Psychology"
"10.1037/0735-7036.117.2.217",2003,"Journal of Comparative Psychology"
"10.1037/0735-7036.117.3.290",2003,"Journal of Comparative Psychology"
"10.1037/0735-7036.117.3.290",2003,"Journal of Comparative Psychology"
"10.1037/0735-7036.117.3.290",2003,"Journal of Comparative Psychology"
"10.1037/0735-7036.117.3.290",2003,"Journal of Comparative Psychology"
"10.1037/0735-7036.117.3.290",2003,"Journal of Comparative Psychology"
"10.1037/0735-7036.117.3.290",2003,"Journal of Comparative Psychology"
"10.1037/0735-7036.117.3.290",2003,"Journal of Comparative Psychology"
"10.1037/0735-7036.117.3.290",2003,"Journal of Comparative Psychology"
"10.1037/0735-7036.117.3.302",2003,"Journal of Comparative Psychology"
"10.1037/0735-7036.117.3.302",2003,"Journal of Comparative Psychology"
"10.1037/0735-7036.117.3.302",2003,"Journal of Comparative Psychology"
"10.1037/0735-7036.117.3.302",2003,"Journal of Comparative Psychology"
"10.1037/0735-7036.117.3.302",2003,"Journal of Comparative Psychology"
"10.1037/0735-7036.117.3.302",2003,"Journal of Comparative Psychology"
"10.1037/0735-7036.117.3.302",2003,"Journal of Comparative Psychology"
"10.1037/0735-7036.117.3.302",2003,"Journal of Comparative Psychology"
"10.1037/0735-7036.117.3.309",2003,"Journal of Comparative Psychology"
"10.1037/0735-7036.117.3.309",2003,"Journal of Comparative Psychology"
"10.1037/0735-7036.117.3.309",2003,"Journal of Comparative Psychology"
"10.1037/0735-7036.117.3.309",2003,"Journal of Comparative Psychology"
"10.1037/0735-7036.117.3.309",2003,"Journal of Comparative Psychology"
"10.1037/0735-7036.117.3.309",2003,"Journal of Comparative Psychology"
"10.1037/0735-7036.117.3.309",2003,"Journal of Comparative Psychology"
"10.1037/0735-7036.117.3.309",2003,"Journal of Comparative Psychology"
"10.1037/0735-7036.117.3.309",2003,"Journal of Comparative Psychology"
"10.1037/0735-7036.117.3.309",2003,"Journal of Comparative Psychology"
"10.1037/0735-7036.117.3.309",2003,"Journal of Comparative Psychology"
"10.1037/0735-7036.117.3.317",2003,"Journal of Comparative Psychology"
"10.1037/0735-7036.117.3.317",2003,"Journal of Comparative Psychology"
"10.1037/0735-7036.117.3.317",2003,"Journal of Comparative Psychology"
"10.1037/0735-7036.117.3.317",2003,"Journal of Comparative Psychology"
"10.1037/0735-7036.117.3.317",2003,"Journal of Comparative Psychology"
"10.1037/0735-7036.117.3.317",2003,"Journal of Comparative Psychology"
"10.1037/0735-7036.117.3.317",2003,"Journal of Comparative Psychology"
"10.1037/0735-7036.117.3.317",2003,"Journal of Comparative Psychology"
"10.1037/0735-7036.117.3.317",2003,"Journal of Comparative Psychology"
"10.1037/0735-7036.117.3.317",2003,"Journal of Comparative Psychology"
"10.1037/0735-7036.117.3.317",2003,"Journal of Comparative Psychology"
"10.1037/0735-7036.117.3.325",2003,"Journal of Comparative Psychology"
"10.1037/0735-7036.117.3.325",2003,"Journal of Comparative Psychology"
"10.1037/0735-7036.117.3.325",2003,"Journal of Comparative Psychology"
"10.1037/0735-7036.117.3.344",2003,"Journal of Comparative Psychology"
"10.1037/0735-7036.117.3.344",2003,"Journal of Comparative Psychology"
"10.1037/0735-7036.117.3.344",2003,"Journal of Comparative Psychology"
"10.1037/0735-7036.117.3.344",2003,"Journal of Comparative Psychology"
"10.1037/0735-7036.117.3.344",2003,"Journal of Comparative Psychology"
"10.1037/0735-7036.117.3.344",2003,"Journal of Comparative Psychology"
"10.1037/0735-7036.117.3.344",2003,"Journal of Comparative Psychology"
"10.1037/0735-7036.117.3.344",2003,"Journal of Comparative Psychology"
"10.1037/0735-7036.117.3.344",2003,"Journal of Comparative Psychology"
"10.1037/0735-7036.117.3.344",2003,"Journal of Comparative Psychology"
"10.1037/0735-7036.117.3.344",2003,"Journal of Comparative Psychology"
"10.1037/0735-7036.117.4.355",2003,"Journal of Comparative Psychology"
"10.1037/0735-7036.117.4.355",2003,"Journal of Comparative Psychology"
"10.1037/0735-7036.117.4.355",2003,"Journal of Comparative Psychology"
"10.1037/0735-7036.117.4.355",2003,"Journal of Comparative Psychology"
"10.1037/0735-7036.117.4.355",2003,"Journal of Comparative Psychology"
"10.1037/0735-7036.117.4.355",2003,"Journal of Comparative Psychology"
"10.1037/0735-7036.117.4.355",2003,"Journal of Comparative Psychology"
"10.1037/0735-7036.117.4.355",2003,"Journal of Comparative Psychology"
"10.1037/0735-7036.117.4.355",2003,"Journal of Comparative Psychology"
"10.1037/0735-7036.117.4.355",2003,"Journal of Comparative Psychology"
"10.1037/0735-7036.117.4.355",2003,"Journal of Comparative Psychology"
"10.1037/0735-7036.117.4.355",2003,"Journal of Comparative Psychology"
